compas_screening_date,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_arrest_date,c_days_from_compas,c_charge_degree,is_recid,num_r_cases,r_days_from_arrest,r_offense_date,r_jail_in,r_jail_out,num_vr_cases,vr_offense_date,v_decile_score,v_screening_date,screening_date
441,Male,38,0,0,6,0,0,11,-1.0,440.0,441.0,9627.0,,1.0,F,0,,,,,,,,1,441,441
617,Female,58,0,0,2,0,0,4,-14.0,603.0,603.0,9790.0,,14.0,F,1,,,745.0,,,,977.0,1,617,617
645,Male,44,0,0,1,0,0,6,-56.0,589.0,638.0,,6265.0,56.0,F,0,,,,,,,,3,645,645
506,Female,57,1,0,4,0,0,0,-1.0,505.0,506.0,9691.0,,2.0,M,1,,,738.0,,,,,1,506,506
721,Male,36,0,0,2,0,0,6,-4.0,717.0,720.0,,6393.0,4.0,F,0,,,,,,,,3,721,721
422,Male,21,0,0,3,0,1,0,-1.0,421.0,421.0,9608.0,,1.0,F,0,,,,,,,,5,422,422
584,Male,20,0,0,5,0,0,1,-1.0,583.0,590.0,9770.0,,1.0,F,0,,,,,,,,8,584,584
338,Female,22,0,0,8,0,0,0,-1.0,337.0,337.0,9524.0,,1.0,F,0,,,,,,,,6,338,338
14,Male,30,0,0,2,0,0,0,-1.0,13.0,15.0,9200.0,,1.0,F,0,,,,,,,,2,14,14
553,Male,24,1,0,10,0,0,1,-38.0,515.0,551.0,,6223.0,6.0,F,1,,0.0,1175.0,1174.0,1175.0,,,9,553,553
489,Male,56,1,0,1,0,0,1,-1.0,488.0,489.0,9675.0,,1.0,M,0,,,,,,,,1,489,489
606,Male,32,0,0,3,0,0,1,-1.0,605.0,605.0,9792.0,,1.0,F,0,,,,,,,,1,606,606
343,Male,22,1,0,4,0,0,2,-40.0,303.0,329.0,9489.0,,41.0,F,1,,0.0,411.0,410.0,489.0,,386.0,6,343,343
505,Male,31,0,0,2,0,0,1,-50.0,455.0,498.0,,6131.0,50.0,F,0,,,,,,,,2,505,505
581,Male,29,1,0,4,0,0,3,-61.0,520.0,558.0,9707.0,,61.0,F,1,,,1037.0,,,,,2,581,581
417,Male,30,0,0,8,0,0,8,-1.0,416.0,417.0,9603.0,,1.0,F,1,,0.0,797.0,796.0,920.0,,,3,417,417
103,Female,31,0,0,6,0,0,10,-1.0,102.0,102.0,9289.0,,1.0,F,0,,,,,,,,2,103,103
567,Male,53,0,0,1,0,0,0,-1.0,566.0,629.0,9753.0,,1.0,F,0,,,,,,,,1,567,567
373,Female,45,1,0,6,0,0,1,0.0,373.0,373.0,9560.0,,0.0,F,0,,,,,,,,4,373,373
65,Male,23,0,0,7,0,0,4,320.0,385.0,474.0,,5411.0,330.0,F,0,,,,,,,,9,65,65
632,Female,36,0,0,6,1,0,2,-2.0,630.0,630.0,9817.0,,2.0,F,0,,,,,,,,3,632,632
199,Male,39,1,0,2,0,0,2,-13.0,186.0,190.0,9373.0,,13.0,F,1,,0.0,434.0,433.0,464.0,,,1,199,199
539,Male,23,0,0,2,0,0,0,-1.0,538.0,538.0,9725.0,,1.0,F,0,,,,,,,,3,539,539
326,Male,31,0,0,8,0,0,0,-1.0,325.0,326.0,9512.0,,1.0,F,1,,0.0,412.0,411.0,413.0,,,8,326,326
398,Male,22,0,0,4,0,0,1,-1.0,397.0,397.0,9584.0,,1.0,F,1,,0.0,814.0,813.0,822.0,,,6,398,398
497,Female,27,0,0,2,0,0,9,-68.0,429.0,493.0,9616.0,,68.0,F,1,,83.0,750.0,832.0,879.0,,,2,497,497
247,Male,27,0,0,7,0,0,13,-1.0,246.0,247.0,,5922.0,1.0,F,1,,0.0,277.0,276.0,448.0,,252.0,3,247,247
555,Male,38,1,0,1,0,0,1,-1.0,554.0,554.0,9741.0,,1.0,F,1,,0.0,825.0,824.0,825.0,,800.0,1,555,555
673,Male,31,0,0,10,0,0,23,0.0,673.0,727.0,9860.0,,0.0,F,1,,0.0,743.0,742.0,775.0,,,10,673,673
398,Male,47,0,0,9,0,0,20,-1.0,397.0,398.0,9584.0,,1.0,F,0,,,,,,,,5,398,398
273,Male,22,0,0,7,1,0,3,-1.0,272.0,272.0,,5948.0,1.0,F,0,,,,,,,,7,273,273
611,Male,35,0,0,9,0,1,1,-1.0,610.0,689.0,8639.0,,1159.0,M,1,,,966.0,,,,941.0,3,611,611
301,Male,23,0,0,6,0,0,2,-19.0,282.0,300.0,9469.0,,19.0,M,1,,0.0,581.0,580.0,621.0,,,4,301,301
465,Male,65,0,0,2,0,0,2,-18.0,447.0,451.0,9634.0,,18.0,M,1,,1.0,974.0,974.0,974.0,,949.0,1,465,465
383,Male,35,0,0,4,0,0,0,-1.0,382.0,382.0,9569.0,,1.0,M,0,,,,,,,,3,383,383
216,Female,33,0,0,3,0,0,0,-1.0,215.0,215.0,9402.0,,1.0,F,0,,,,,,,,2,216,216
167,Male,53,1,0,1,0,0,1,-10.0,157.0,157.0,9344.0,,10.0,M,0,,,,,,,,1,167,167
308,Male,52,0,0,1,0,0,0,-1.0,307.0,308.0,9494.0,,1.0,F,0,,,,,,,,1,308,308
536,Male,48,1,0,5,0,0,1,-1.0,535.0,568.0,9722.0,,1.0,F,0,,,,,,,,1,536,536
460,Male,36,0,0,2,0,0,1,,,,9646.0,,1.0,F,0,,,,,,,,3,460,460
676,Male,62,0,0,1,0,0,0,-1.0,675.0,685.0,9862.0,,1.0,M,0,,,,,,,,1,676,676
602,Male,44,0,0,1,0,0,0,-1.0,601.0,601.0,9788.0,,1.0,F,0,,,,,,,,1,602,602
345,Male,21,0,0,5,0,0,0,-1.0,344.0,344.0,9531.0,,1.0,F,0,,,,,,,,7,345,345
386,Male,37,0,0,4,0,0,11,-1.0,385.0,386.0,9572.0,,1.0,F,0,,,,,,,,2,386,386
104,Male,30,0,0,9,0,0,4,-1.0,103.0,103.0,9290.0,,1.0,M,1,,0.0,127.0,126.0,132.0,,102.0,8,104,104
385,Male,33,1,0,5,0,0,5,-32.0,353.0,374.0,,6029.0,32.0,F,0,,,,,,,,2,385,385
99,Male,31,0,0,7,0,0,2,,,,8721.0,,565.0,M,0,,,,,,,,6,99,99
484,Female,36,0,0,4,0,0,3,-115.0,369.0,478.0,,6082.0,78.0,F,0,,,,,,,,3,484,484
397,Male,54,0,0,1,0,0,0,0.0,397.0,396.0,9583.0,,1.0,F,0,,,,,,,,1,397,397
624,Male,28,0,0,5,0,0,0,-1.0,623.0,623.0,9810.0,,1.0,M,0,,,,,,,,2,624,624
395,Female,31,0,0,1,0,0,0,0.0,395.0,394.0,9581.0,,1.0,M,0,,,,,,,,1,395,395
423,Female,59,1,0,3,0,0,2,26.0,449.0,477.0,9210.0,,400.0,F,0,,,,,,,,1,423,423
269,Male,27,0,0,2,0,0,0,-1.0,268.0,268.0,9455.0,,1.0,M,0,,,,,,,,2,269,269
286,Male,36,0,0,7,0,0,0,-1.0,285.0,285.0,9472.0,,1.0,M,1,,,516.0,,,,491.0,2,286,286
639,Male,46,0,0,9,0,0,17,-1.0,638.0,643.0,,6314.0,1.0,F,1,,0.0,1064.0,1063.0,1068.0,,,6,639,639
93,Male,22,0,0,9,0,1,3,0.0,93.0,415.0,,5769.0,0.0,F,0,,,,,,,,8,93,93
526,Male,27,1,0,5,0,0,0,0.0,526.0,525.0,9713.0,,0.0,F,0,,,,,,,,3,526,526
661,Male,30,1,0,3,0,0,0,-2.0,659.0,659.0,9846.0,,2.0,M,0,,,,,,,,1,661,661
115,Female,28,1,0,2,0,0,0,-1.0,114.0,114.0,9301.0,,1.0,M,0,,,,,,,,2,115,115
590,Female,34,1,0,9,0,1,15,-4.0,586.0,588.0,9772.0,,5.0,F,1,,0.0,858.0,857.0,957.0,,,3,590,590
265,Male,29,0,0,9,0,0,7,-2.0,263.0,263.0,9450.0,,2.0,F,1,,1.0,432.0,432.0,431.0,,,4,265,265
725,Female,46,0,0,3,0,0,2,-1.0,724.0,724.0,9911.0,,1.0,F,0,,,,,,,,1,725,725
13,Male,23,0,0,10,0,1,2,0.0,13.0,92.0,9200.0,,0.0,M,1,,0.0,144.0,143.0,164.0,,447.0,9,13,13
491,Male,65,1,0,1,0,0,2,-4.0,487.0,490.0,9673.0,,5.0,M,0,,,,,,,,1,491,491
116,Male,27,0,0,4,0,0,3,-1.0,115.0,115.0,9302.0,,1.0,F,0,,,,,,,,3,116,116
143,Male,21,0,0,6,0,1,0,-1.0,142.0,142.0,9329.0,,1.0,F,1,,0.0,681.0,680.0,718.0,,656.0,6,143,143
573,Male,48,1,0,1,0,0,3,-3.0,570.0,570.0,9756.0,,4.0,F,1,,0.0,704.0,703.0,741.0,,,1,573,573
339,Male,30,0,0,9,0,0,15,210.0,549.0,568.0,9278.0,,248.0,F,1,,0.0,547.0,546.0,565.0,,,4,339,339
711,Male,36,0,0,1,0,0,3,-1.0,710.0,759.0,,6387.0,0.0,F,0,,,,,,,,1,711,711
318,Female,32,0,0,2,0,0,2,-43.0,275.0,274.0,9461.0,,44.0,F,0,,,,,,,,1,318,318
233,Male,31,0,0,7,0,0,5,-1.0,232.0,238.0,,5908.0,1.0,F,0,,,,,,,,4,233,233
267,Male,36,0,0,5,1,0,4,-1.0,266.0,267.0,9453.0,,1.0,M,0,,,,,,,,2,267,267
559,Male,20,0,0,8,0,0,0,-1.0,558.0,647.0,9745.0,,1.0,F,0,,,,,,,,9,559,559
246,Male,36,0,0,5,0,0,1,,,,8877.0,,556.0,M,0,,,,,,,,5,246,246
690,Male,37,1,0,2,0,0,3,0.0,690.0,715.0,9877.0,,0.0,F,0,,,,,,,,1,690,690
281,Male,44,0,0,8,0,0,14,-1.0,280.0,281.0,9467.0,,1.0,F,1,,,645.0,,,,,5,281,281
122,Male,53,1,0,1,0,0,2,-2.0,120.0,120.0,9307.0,,2.0,F,0,,,,,,,,1,122,122
656,Male,32,0,0,2,0,0,2,-1.0,655.0,655.0,9842.0,,1.0,M,0,,,,,,,,1,656,656
76,Male,33,0,0,2,0,0,3,-1.0,75.0,76.0,9262.0,,1.0,M,1,,0.0,141.0,140.0,140.0,,,1,76,76
498,Female,27,0,0,4,0,0,1,-1.0,497.0,498.0,9684.0,,1.0,F,0,,,,,,,,4,498,498
702,Female,48,0,0,5,0,0,4,-1.0,701.0,701.0,,6377.0,1.0,F,0,,,,,,,,4,702,702
378,Male,21,0,1,10,0,0,2,-306.0,72.0,365.0,,5781.0,273.0,F,0,,,,,,,,9,378,378
230,Male,33,0,0,8,0,0,4,236.0,466.0,804.0,,5349.0,557.0,F,1,,,454.0,,,,438.0,6,230,230
714,Male,47,1,0,5,0,0,2,0.0,714.0,715.0,9901.0,,0.0,F,1,,0.0,861.0,860.0,860.0,,,1,714,714
484,Male,57,0,0,7,0,0,20,0.0,484.0,516.0,9671.0,,0.0,F,1,,0.0,649.0,648.0,668.0,,,2,484,484
124,Male,28,0,0,4,0,0,2,-1.0,123.0,128.0,,5799.0,1.0,M,0,,,,,,,,2,124,124
263,Male,24,0,0,6,0,0,1,-1.0,262.0,262.0,9449.0,,1.0,M,0,,,,,,,,4,263,263
352,Male,44,0,0,1,0,0,1,-1.0,351.0,351.0,9538.0,,1.0,F,0,,,,,,,,1,352,352
57,Male,46,0,0,1,0,0,0,-1.0,56.0,56.0,9243.0,,1.0,F,0,,,,,,,,1,57,57
82,Male,37,0,0,3,0,0,6,0.0,82.0,82.0,9269.0,,0.0,F,0,,,,,,,,5,82,82
420,Male,26,0,0,6,0,0,10,-6.0,414.0,419.0,,6090.0,6.0,M,1,,0.0,789.0,788.0,788.0,,,4,420,420
628,Male,51,1,0,1,0,0,0,-1.0,627.0,627.0,9814.0,,1.0,M,0,,,,,,,,1,628,628
233,Male,27,0,0,8,1,0,10,0.0,233.0,232.0,9420.0,,0.0,F,1,,0.0,238.0,237.0,238.0,,609.0,7,233,233
42,Male,40,1,0,2,0,0,1,-1.0,41.0,42.0,9228.0,,1.0,F,0,,,,,,,,1,42,42
2,Female,60,1,0,3,0,0,9,0.0,2.0,386.0,,5678.0,0.0,F,1,,,33.0,,,,,1,2,2
444,Male,53,1,0,1,0,0,1,-6.0,438.0,443.0,,6113.0,7.0,F,0,,,,,,,,1,444,444
142,Male,26,0,0,6,1,0,8,-52.0,90.0,130.0,9277.0,,52.0,F,0,,,,,,,,6,142,142
575,Female,37,1,0,1,0,0,1,-9.0,566.0,573.0,9753.0,,9.0,F,0,,,,,,,,1,575,575
397,Male,28,0,0,1,0,0,0,-1.0,396.0,396.0,9583.0,,1.0,F,0,,,,,,,,3,397,397
405,Male,23,0,0,4,0,0,0,0.0,405.0,404.0,9592.0,,0.0,M,0,,,,,,,,5,405,405
438,Male,21,0,0,8,0,0,1,-1.0,437.0,574.0,9624.0,,1.0,F,0,,,,,,,,8,438,438
362,Male,41,0,0,6,0,0,2,-1.0,361.0,572.0,9548.0,,1.0,F,0,,,,,,,,2,362,362
42,Female,46,1,0,8,0,0,2,-1.0,41.0,60.0,9228.0,,1.0,F,0,,,,,,,,1,42,42
35,Male,23,0,0,5,0,0,0,-1.0,34.0,34.0,9221.0,,1.0,F,1,,0.0,458.0,457.0,459.0,,,4,35,35
588,Male,61,0,0,1,0,0,2,-2.0,586.0,586.0,9773.0,,2.0,F,0,,,,,,,,1,588,588
189,Male,37,0,0,1,0,0,5,,,,9348.0,,28.0,F,1,,,315.0,,,,290.0,2,189,189
218,Male,30,1,0,2,0,0,3,653.0,871.0,881.0,,5789.0,105.0,F,0,,,,,,,,1,218,218
99,Male,44,0,0,1,0,1,1,,,,8783.0,,503.0,O,0,,,,,,,,1,99,99
271,Male,50,0,0,8,0,0,18,-1.0,270.0,518.0,9457.0,,1.0,F,1,,0.0,524.0,523.0,522.0,,,6,271,271
726,Female,49,0,0,9,0,0,0,0.0,726.0,726.0,9912.0,,1.0,F,0,,,,,,,,3,726,726
118,Male,45,0,0,1,0,0,0,-1.0,117.0,118.0,9304.0,,1.0,M,0,,,,,,,,1,118,118
636,Male,40,0,0,1,0,0,0,-1.0,635.0,635.0,9822.0,,1.0,M,0,,,,,,,,1,636,636
423,Male,22,0,0,5,0,0,1,-1.0,422.0,422.0,,6098.0,1.0,F,0,,,,,,,,7,423,423
408,Male,26,1,0,2,0,0,1,0.0,408.0,423.0,,6084.0,0.0,F,1,,0.0,619.0,618.0,636.0,,975.0,3,408,408
9,Male,62,1,0,1,0,0,0,-1.0,8.0,10.0,9195.0,,1.0,F,0,,,,,,,,1,9,9
301,Male,34,1,0,1,0,0,0,0.0,301.0,300.0,9488.0,,0.0,M,1,,1.0,406.0,406.0,438.0,,,1,301,301
486,Female,37,1,0,3,0,0,0,-1.0,485.0,485.0,9672.0,,1.0,F,0,,,,,,,,1,486,486
42,Male,23,0,0,8,0,0,1,-1.0,41.0,42.0,9228.0,,1.0,F,0,,,,,,,,8,42,42
219,Male,24,0,0,10,0,0,1,-6.0,213.0,218.0,9400.0,,6.0,F,0,,,,,,,,5,219,219
13,Male,21,1,0,2,0,0,0,-1.0,12.0,12.0,9199.0,,1.0,M,0,,,,,,,,5,13,13
711,Male,25,1,0,2,0,0,0,-1.0,710.0,710.0,9897.0,,1.0,F,1,,0.0,1050.0,1049.0,1049.0,,1025.0,3,711,711
587,Male,30,0,0,9,0,0,3,-1.0,586.0,663.0,,6262.0,1.0,F,0,,,,,,,,4,587,587
7,Male,68,1,0,1,0,0,0,-1.0,6.0,8.0,9193.0,,1.0,M,0,,,,,,,,1,7,7
415,Male,41,1,0,2,0,0,2,-47.0,368.0,367.0,9555.0,,47.0,M,0,,,,,,,,2,415,415
510,Male,39,0,0,1,0,0,1,-1.0,509.0,510.0,9696.0,,1.0,M,0,,,,,,,,1,510,510
60,Male,21,1,0,3,0,0,1,-1.0,59.0,59.0,,5735.0,1.0,F,0,,,,,,,,6,60,60
532,Male,31,0,0,10,0,0,1,-1.0,531.0,533.0,9718.0,,1.0,F,0,,,,,,,,8,532,532
398,Female,37,0,0,3,0,0,1,-1.0,397.0,398.0,9584.0,,1.0,F,0,,,,,,,,1,398,398
85,Male,29,0,0,7,0,0,7,-1.0,84.0,85.0,9271.0,,1.0,F,0,,,,,,,,4,85,85
315,Male,22,0,0,8,0,0,0,0.0,315.0,314.0,9502.0,,0.0,F,0,,,,,,,,5,315,315
519,Male,22,0,0,3,0,0,1,-54.0,465.0,465.0,9651.0,,55.0,F,0,,,,,,,,5,519,519
310,Male,38,1,0,4,0,0,11,-268.0,42.0,309.0,,5718.0,268.0,F,1,,76.0,782.0,857.0,860.0,,,2,310,310
28,Male,42,1,0,1,0,0,1,-1.0,27.0,27.0,,5703.0,1.0,F,0,,,,,,,,1,28,28
115,Male,22,1,0,4,1,1,1,-1.0,114.0,114.0,,5790.0,1.0,F,1,,0.0,457.0,456.0,470.0,,,6,115,115
470,Female,30,0,0,6,0,0,0,-1.0,469.0,469.0,9656.0,,1.0,F,0,,,,,,,,2,470,470
614,Male,45,0,0,4,0,0,0,-1.0,613.0,615.0,9800.0,,1.0,F,1,,0.0,714.0,713.0,739.0,,,2,614,614
4,Female,36,0,0,10,0,0,4,-1.0,3.0,3.0,9190.0,,1.0,F,1,,0.0,638.0,637.0,786.0,,,6,4,4
90,Male,48,0,0,6,0,0,2,0.0,90.0,90.0,9277.0,,0.0,F,0,,,,,,,,1,90,90
563,Female,35,0,0,3,0,0,3,,,,9306.0,,444.0,M,0,,,,,,,,1,563,563
654,Female,53,0,0,1,0,0,0,-2.0,652.0,651.0,9838.0,,3.0,F,0,,,,,,,,1,654,654
481,Male,37,0,0,4,0,0,7,-1.0,480.0,503.0,9667.0,,1.0,F,0,,,,,,,,3,481,481
517,Male,49,0,0,1,0,0,0,-4.0,513.0,513.0,9700.0,,4.0,F,0,,,,,,,,1,517,517
273,Female,45,1,0,1,0,0,1,-106.0,167.0,174.0,,5843.0,106.0,F,0,,,,,,,,1,273,273
436,Male,23,0,0,9,0,1,6,-1.0,435.0,442.0,9622.0,,1.0,F,1,,,455.0,,,,1033.0,8,436,436
96,Male,24,0,0,8,0,0,0,0.0,96.0,96.0,9282.0,,1.0,F,0,,,,,,,,7,96,96
114,Male,29,0,0,2,0,0,0,-1.0,113.0,113.0,9300.0,,1.0,F,0,,,,,,,,3,114,114
198,Male,24,0,0,3,0,0,0,-3.0,195.0,195.0,9382.0,,3.0,F,0,,,,,,,,4,198,198
251,Male,50,0,0,9,0,0,11,0.0,251.0,252.0,9438.0,,0.0,F,0,,,,,,,,6,251,251
496,Male,34,0,0,7,1,0,10,0.0,496.0,497.0,,6172.0,0.0,F,1,,1.0,820.0,820.0,820.0,,,2,496,496
659,Male,41,0,0,2,0,0,1,0.0,659.0,659.0,9845.0,,1.0,F,0,,,,,,,,1,659,659
63,Male,23,0,0,2,0,0,0,0.0,63.0,62.0,9250.0,,0.0,F,0,,,,,,,,4,63,63
4,Female,22,1,0,5,0,0,0,-1.0,3.0,4.0,9190.0,,1.0,M,0,,,,,,,,6,4,4
316,Male,36,0,0,1,0,0,0,-1.0,315.0,321.0,9502.0,,1.0,F,0,,,,,,,,1,316,316
685,Male,30,1,0,5,0,0,22,-1.0,684.0,686.0,9871.0,,1.0,F,1,,85.0,735.0,819.0,876.0,,,6,685,685
44,Male,21,0,0,10,0,0,0,-1.0,43.0,43.0,9230.0,,1.0,F,1,,53.0,476.0,528.0,527.0,,,9,44,44
295,Female,53,1,0,1,0,0,0,0.0,295.0,295.0,9482.0,,0.0,F,0,,,,,,,,1,295,295
659,Male,39,0,0,2,0,0,3,-1.0,658.0,658.0,9845.0,,1.0,F,0,,,,,,,,3,659,659
435,Female,25,0,0,9,0,0,2,-1.0,434.0,467.0,9621.0,,1.0,F,0,,,,,,,,9,435,435
377,Male,24,1,0,3,0,0,1,-37.0,340.0,340.0,9527.0,,37.0,F,0,,,,,,,,3,377,377
32,Male,25,0,0,5,1,1,7,-1.0,31.0,31.0,,5707.0,1.0,M,1,,0.0,104.0,103.0,102.0,,,5,32,32
367,Female,25,0,0,9,0,0,1,0.0,367.0,366.0,,4444.0,1599.0,M,0,,,,,,,,5,367,367
315,Male,27,0,0,5,0,0,1,-1.0,314.0,491.0,9501.0,,1.0,F,0,,,,,,,,4,315,315
136,Male,71,0,0,1,0,0,8,-1.0,135.0,159.0,9322.0,,1.0,F,0,,,,,,,,2,136,136
11,Male,39,0,0,9,4,0,10,-1.0,10.0,50.0,,2693.0,2994.0,M,0,,,,,,,,3,11,11
375,Female,37,0,0,5,0,0,0,0.0,375.0,411.0,9562.0,,0.0,F,0,,,,,,,,3,375,375
614,Male,20,0,0,5,0,2,0,0.0,614.0,621.0,9800.0,,1.0,F,1,,0.0,934.0,933.0,933.0,,,8,614,614
224,Female,29,0,0,5,0,0,3,-1.0,223.0,223.0,9410.0,,1.0,F,0,,,,,,,,4,224,224
710,Male,22,0,0,5,0,0,2,-1.0,709.0,709.0,9896.0,,1.0,F,1,,0.0,956.0,955.0,955.0,,,5,710,710
114,Male,26,0,0,7,0,0,4,-1.0,113.0,195.0,9300.0,,1.0,F,1,,0.0,535.0,534.0,548.0,,,7,114,114
4,Male,22,0,0,3,0,0,1,-1.0,3.0,393.0,,5679.0,1.0,F,0,,,,,,,,5,4,4
492,Female,24,0,0,3,0,0,0,-1.0,491.0,491.0,9678.0,,1.0,F,0,,,,,,,,3,492,492
14,Male,35,0,0,7,0,0,5,,,,,5036.0,654.0,F,0,,,,,,,,7,14,14
281,Female,47,0,0,10,0,0,19,-1.0,280.0,310.0,9467.0,,1.0,F,1,,0.0,995.0,994.0,1028.0,,,2,281,281
284,Male,21,0,0,4,0,0,1,-1.0,283.0,283.0,9470.0,,1.0,F,1,,,400.0,,,,,6,284,284
374,Female,23,0,0,10,0,0,0,-1.0,373.0,373.0,9560.0,,1.0,M,0,,,,,,,,10,374,374
365,Female,20,1,0,8,0,0,1,-1.0,364.0,380.0,9551.0,,1.0,F,1,,,1084.0,,,,,6,365,365
513,Male,53,0,0,9,0,0,13,-1.0,512.0,545.0,,6188.0,1.0,F,0,,,,,,,,4,513,513
430,Female,23,0,0,2,0,0,0,-1.0,429.0,429.0,9616.0,,1.0,F,0,,,,,,,,3,430,430
308,Male,27,0,0,7,0,0,3,0.0,308.0,308.0,9495.0,,0.0,M,0,,,,,,,,4,308,308
226,Male,55,1,0,2,0,0,18,-47.0,179.0,215.0,,5855.0,47.0,F,1,,1.0,304.0,304.0,390.0,,,1,226,226
265,Female,53,0,0,1,0,0,0,0.0,265.0,264.0,9452.0,,0.0,F,0,,,,,,,,1,265,265
124,Female,23,0,0,7,0,0,0,-1.0,123.0,123.0,9310.0,,1.0,F,1,,,1144.0,,,,,7,124,124
425,Male,55,0,0,8,0,0,19,-1.0,424.0,428.0,9611.0,,1.0,F,0,,,,,,,,2,425,425
603,Male,26,0,0,7,0,1,5,-1.0,602.0,623.0,9789.0,,1.0,F,1,,,1016.0,,,,,3,603,603
3,Male,25,0,0,6,0,0,6,-1.0,2.0,7.0,9189.0,,1.0,F,1,,136.0,1033.0,1168.0,1196.0,,,5,3,3
633,Male,39,0,0,6,0,0,2,-44.0,589.0,630.0,,6265.0,44.0,F,0,,,,,,,,2,633,633
215,Male,23,0,0,4,0,0,2,-1.0,214.0,214.0,9401.0,,1.0,M,0,,,,,,,,6,215,215
434,Male,27,0,0,9,0,0,4,0.0,434.0,433.0,9621.0,,0.0,F,1,,,648.0,,,,623.0,7,434,434
282,Male,26,0,0,3,0,0,2,-106.0,176.0,175.0,9362.0,,107.0,M,0,,,,,,,,4,282,282
707,Female,32,1,0,4,0,0,0,-2.0,705.0,705.0,9892.0,,2.0,M,0,,,,,,,,4,707,707
139,Male,29,0,0,4,0,0,1,-1.0,138.0,140.0,9325.0,,1.0,M,0,,,,,,,,3,139,139
554,Male,27,0,0,2,0,0,1,-1.0,553.0,553.0,9740.0,,1.0,F,1,,0.0,784.0,783.0,783.0,,,4,554,554
107,Male,28,0,0,2,0,0,0,-1.0,106.0,106.0,9293.0,,1.0,F,0,,,,,,,,2,107,107
264,Male,31,0,0,2,0,0,0,-1.0,263.0,263.0,9450.0,,1.0,M,0,,,,,,,,1,264,264
330,Male,41,0,0,6,0,0,8,-29.0,301.0,301.0,9488.0,,29.0,F,1,,,970.0,,,,,3,330,330
652,Male,25,1,0,3,0,0,1,-1.0,651.0,652.0,9838.0,,1.0,F,0,,,,,,,,3,652,652
705,Male,30,1,0,1,0,0,0,-1.0,704.0,704.0,9891.0,,1.0,F,0,,,,,,,,1,705,705
147,Male,25,1,0,2,0,0,0,-2.0,145.0,144.0,9331.0,,3.0,M,0,,,,,,,,3,147,147
419,Male,47,1,0,1,0,0,0,-1.0,418.0,417.0,9604.0,,2.0,M,0,,,,,,,,1,419,419
626,Male,26,1,0,3,0,0,0,-1.0,625.0,625.0,9812.0,,1.0,F,0,,,,,,,,3,626,626
89,Male,37,0,0,2,0,0,4,-1.0,88.0,88.0,9275.0,,1.0,F,0,,,,,,,,1,89,89
235,Female,35,0,0,5,0,0,4,-1.0,234.0,235.0,9421.0,,1.0,F,0,,,,,,,,3,235,235
456,Female,66,1,0,4,0,0,7,-1.0,455.0,471.0,,4518.0,1614.0,F,0,,,,,,,,1,456,456
490,Male,48,1,0,1,0,0,0,-1.0,489.0,489.0,9676.0,,1.0,M,0,,,,,,,,1,490,490
693,Male,26,1,0,2,0,1,3,-5.0,688.0,692.0,9842.0,,38.0,F,0,,,,,,,,2,693,693
224,Male,24,1,0,4,0,0,1,0.0,224.0,224.0,9410.0,,1.0,M,1,,,381.0,,,,,6,224,224
652,Male,21,1,0,9,2,1,2,-1.0,651.0,656.0,9838.0,,1.0,F,1,,,692.0,,,,667.0,8,652,652
79,Male,23,0,0,4,0,0,0,0.0,79.0,626.0,9266.0,,0.0,F,0,,,,,,,,5,79,79
223,Male,22,1,0,4,0,0,0,0.0,223.0,225.0,9409.0,,1.0,F,1,,1.0,870.0,870.0,1008.0,,,6,223,223
283,Male,57,0,0,6,0,0,11,-1.0,282.0,421.0,9469.0,,1.0,F,0,,,,,,,,5,283,283
363,Male,48,1,0,7,0,0,0,-1.0,362.0,372.0,9549.0,,1.0,F,0,,,,,,,,4,363,363
64,Male,36,0,0,1,0,0,0,-1.0,63.0,67.0,9250.0,,1.0,F,0,,,,,,,,1,64,64
373,Female,37,0,0,7,0,0,3,-1.0,372.0,399.0,9559.0,,1.0,F,0,,,,,,,,4,373,373
0,Male,31,1,0,1,0,0,0,0.0,0.0,4.0,9187.0,,0.0,M,0,,,,,,,,2,0,0
658,Male,22,0,0,9,1,0,1,-1.0,657.0,660.0,9844.0,,1.0,F,1,,,876.0,,,,,9,658,658
129,Male,31,1,0,3,0,0,2,0.0,129.0,128.0,9316.0,,0.0,M,0,,,,,,,,2,129,129
390,Male,24,0,0,5,0,0,0,-1.0,389.0,389.0,9576.0,,1.0,F,1,,0.0,518.0,517.0,523.0,,,4,390,390
578,Male,32,0,0,2,0,0,7,-1.0,577.0,577.0,9764.0,,1.0,F,0,,,,,,,,1,578,578
292,Male,32,0,0,9,0,1,22,0.0,292.0,291.0,,5968.0,0.0,F,1,,0.0,442.0,441.0,498.0,,417.0,10,292,292
417,Female,23,0,0,4,0,0,0,-1.0,416.0,416.0,9603.0,,1.0,M,0,,,,,,,,5,417,417
296,Male,63,0,0,1,0,0,0,-1.0,295.0,295.0,9482.0,,1.0,M,0,,,,,,,,1,296,296
265,Male,30,0,0,1,0,0,0,-1.0,264.0,264.0,9451.0,,1.0,F,0,,,,,,,,2,265,265
133,Male,26,1,0,5,0,0,2,-38.0,95.0,121.0,9282.0,,38.0,F,1,,,703.0,,,,678.0,4,133,133
142,Male,48,1,0,3,0,0,2,,,,9328.0,,1.0,M,0,,,,,,,,2,142,142
